PULocationID,day_of_week,hour,p25,p75,p10,p50,p90,simulated_ridership,busyness_level
238,0,9,181,238,135.75,209.5,297.5,209.5,Busy
238,0,10,184,219,138,201.5,273.75,201.5,Busy
238,0,11,189,230,141.75,209.5,287.5,209.5,Busy
238,0,12,207,248,155.25,227.5,310,227.5,Busy
238,0,13,210,246,157.5,228,307.5,228,Busy
238,0,14,246,293,184.5,269.5,366.25,269.5,Busy
238,0,15,233,345,174.75,289,431.25,289,Busy
238,0,16,227,322,170.25,274.5,402.5,274.5,Busy
238,0,17,240,352,180,296,440,296,Busy
238,0,18,244,347,183,295.5,433.75,295.5,Busy
238,0,19,197,254,147.75,225.5,317.5,225.5,Busy
238,0,20,182,236,136.5,209,295,209,Busy
238,0,21,159,249,119.25,204,311.25,204,Busy
238,0,22,100,156,75,128,195,128,Busy
238,0,23,51,80,38.25,65.5,100,65.5,Busy
238,1,0,25,34,18.75,29.5,42.5,29.5,Busy
238,1,1,10,15,7.5,12.5,18.75,12.5,Busy
238,1,2,5.75,8,4.3125,6.875,10,6.875,Busy
238,1,3,2,6,1.5,4,7.5,4,Busy
238,1,4,5,10,3.75,7.5,12.5,7.5,Busy
238,1,5,15,23,11.25,19,28.75,19,Busy
238,1,6,55,72,41.25,63.5,90,63.5,Busy
238,1,7,141,240,105.75,190.5,300,190.5,Busy
238,1,8,210,301,157.5,255.5,376.25,255.5,Busy
238,1,9,194,248,145.5,221,310,221,Busy
238,1,10,208,238,156,223,297.5,223,Busy
238,1,11,220,253,165,236.5,316.25,236.5,Busy
238,1,12,241,282,180.75,261.5,352.5,261.5,Busy
238,1,13,231,275,173.25,253,343.75,253,Busy
238,1,14,260,324,195,292,405,292,Busy
238,1,15,254,375,190.5,314.5,468.75,314.5,Busy
238,1,16,262,349,196.5,305.5,436.25,305.5,Busy
238,1,17,287,392,215.25,339.5,490,339.5,Busy
238,1,18,309,406,231.75,357.5,507.5,357.5,Busy
238,1,19,238,319,178.5,278.5,398.75,278.5,Busy
238,1,20,218,306,163.5,262,382.5,262,Busy
238,1,21,220,320,165,270,400,270,Busy
238,1,22,168,242,126,205,302.5,205,Busy
238,1,23,80,119,60,99.5,148.75,99.5,Busy
238,2,0,30,48,22.5,39,60,39,Busy
238,2,1,12,18,9,15,22.5,15,Busy
238,2,2,5,9.25,3.75,7.125,11.5625,7.125,Busy
238,2,3,4.25,8,3.1875,6.125,10,6.125,Busy
238,2,4,5,8,3.75,6.5,10,6.5,Busy
238,2,5,14,20,10.5,17,25,17,Busy
238,2,6,60.75,80.25,45.5625,70.5,100.3125,70.5,Busy
238,2,7,151,241,113.25,196,301.25,196,Busy
238,2,8,212.5,300.75,159.375,256.625,375.9375,256.625,Busy
238,2,9,216.75,253.25,162.5625,235,316.5625,235,Busy
238,2,10,218.25,247.5,163.6875,232.875,309.375,232.875,Busy
238,2,11,226.75,261.25,170.0625,244,326.5625,244,Busy
238,2,12,252.5,289.25,189.375,270.875,361.5625,270.875,Busy
238,2,13,241.75,290.25,181.3125,266,362.8125,266,Busy
238,2,14,274.5,335,205.875,304.75,418.75,304.75,Busy
238,2,15,303.25,399.75,227.4375,351.5,499.6875,351.5,Busy
238,2,16,272.25,359.25,204.1875,315.75,449.0625,315.75,Busy
238,2,17,294,409,220.5,351.5,511.25,351.5,Busy
238,2,18,322.5,427.5,241.875,375,534.375,375,Busy
238,2,19,260,331,195,295.5,413.75,295.5,Busy
238,2,20,241.5,315.25,181.125,278.375,394.0625,278.375,Busy
238,2,21,238,324.25,178.5,281.125,405.3125,281.125,Busy
238,2,22,190.25,258.25,142.6875,224.25,322.8125,224.25,Busy
238,2,23,86.5,126,64.875,106.25,157.5,106.25,Busy
238,3,0,37.75,53,28.3125,45.375,66.25,45.375,Busy
238,3,1,13,21.5,9.75,17.25,26.875,17.25,Busy
238,3,2,8,12,6,10,15,10,Busy
238,3,3,5,8.5,3.75,6.75,10.625,6.75,Busy
238,3,4,7,10,5.25,8.5,12.5,8.5,Busy
238,3,5,17,25.25,12.75,21.125,31.5625,21.125,Busy
238,3,6,61,79.25,45.75,70.125,99.0625,70.125,Busy
238,3,7,140.5,247.5,105.375,194,309.375,194,Busy
238,3,8,246,318,184.5,282,397.5,282,Busy
238,3,9,224,259.5,168,241.75,324.375,241.75,Busy
238,3,10,217.25,265.5,162.9375,241.375,331.875,241.375,Busy
238,3,11,231,269.5,173.25,250.25,336.875,250.25,Busy
238,3,12,243,303.5,182.25,273.25,379.375,273.25,Busy
238,3,13,241.5,283.25,181.125,262.375,354.0625,262.375,Busy
238,3,14,267.5,336,200.625,301.75,420,301.75,Busy
238,3,15,304,400,228,352,500,352,Busy
238,3,16,286.25,364.5,214.6875,325.375,455.625,325.375,Busy
238,3,17,328,419,246,373.5,523.75,373.5,Busy
238,3,18,312.25,423.25,234.1875,367.75,529.0625,367.75,Busy
238,3,19,249.75,345.25,187.3125,297.5,431.5625,297.5,Busy
238,3,20,247.5,323.25,185.625,285.375,404.0625,285.375,Busy
238,3,21,228,336.25,171,282.125,420.3125,282.125,Busy
238,3,22,201,282.75,150.75,241.875,353.4375,241.875,Busy
238,3,23,112.5,161.5,84.375,137,201.875,137,Busy
238,4,0,55.75,82.25,41.8125,69,102.8125,69,Busy
238,4,1,23.75,34.25,17.8125,29,42.8125,29,Busy
238,4,2,13,19,9.75,16,23.75,16,Busy
238,4,3,8,12,6,10,15,10,Busy
238,4,4,8,12.75,6,10.375,15.9375,10.375,Busy
238,4,5,15,24,11.25,19.5,30,19.5,Busy
238,4,6,54.75,70,41.0625,62.375,87.5,62.375,Busy
238,4,7,119.25,232.25,89.4375,175.75,290.3125,175.75,Busy
238,4,8,199.25,293.25,149.4375,246.25,366.5625,246.25,Busy
238,4,9,214.75,251.5,161.0625,233.125,314.375,233.125,Busy
238,4,10,208.75,258.5,156.5625,233.625,323.125,233.625,Busy
238,4,11,226.25,270.25,169.6875,248.25,337.8125,248.25,Busy
238,4,12,237,308,177.75,272.5,385,272.5,Busy
238,4,13,239,297.25,179.25,268.125,371.5625,268.125,Busy
238,4,14,255.5,365.25,191.625,310.375,456.5625,310.375,Busy
238,4,15,284.75,404,213.5625,344.375,505,344.375,Busy
238,4,16,265.25,346.25,198.9375,305.75,432.8125,305.75,Busy
238,4,17,290.25,387,217.6875,338.625,483.75,338.625,Busy
238,4,18,299.75,405.25,224.8125,352.5,506.5625,352.5,Busy
238,4,19,251.5,326.5,188.625,289,408.125,289,Busy
238,4,20,182.75,250.75,137.0625,216.75,313.4375,216.75,Busy
238,4,21,182.75,257.75,137.0625,220.25,322.1875,220.25,Busy
238,4,22,186.75,271,140.0625,228.875,338.75,228.875,Busy
238,4,23,134.75,195.25,101.0625,165,244.0625,165,Busy
238,5,0,87,123.25,65.25,105.125,154.0625,105.125,Busy
238,5,1,57,80,42.75,68.5,100,68.5,Busy
238,5,2,34.75,47,26.0625,40.875,58.75,40.875,Busy
238,5,3,21,30,15.75,25.5,37.5,25.5,Busy
238,5,4,12,19,9,15.5,23.75,15.5,Busy
238,5,5,8,12.25,6,10.125,15.3125,10.125,Busy
238,5,6,26,38,19.5,32,47.5,32,Busy
238,5,7,51.75,69.75,38.8125,60.75,87.1875,60.75,Busy
238,5,8,98.75,141,74.0625,119.875,176.25,119.875,Busy
238,5,9,148.5,225.25,111.375,186.875,281.5625,186.875,Busy
238,5,10,184.25,255.75,138.1875,220,319.6875,220,Busy
238,5,11,193.5,270.25,145.125,231.875,337.8125,231.875,Busy
238,5,12,207,305.5,155.25,256.25,381.875,256.25,Busy
238,5,13,205,297,153.75,251,371.25,251,Busy
238,5,14,197.5,284.25,148.125,240.875,355.3125,240.875,Busy
238,5,15,204.75,305.25,153.5625,255,381.5625,255,Busy
238,5,16,203.75,303.25,152.8125,253.5,379.0625,253.5,Busy
238,5,17,218,335.5,163.5,276.75,419.375,276.75,Busy
238,5,18,236.5,357.75,177.375,297.125,447.1875,297.125,Busy
238,5,19,204,315.5,153,259.75,394.375,259.75,Busy
238,5,20,182.75,264,137.0625,223.375,330,223.375,Busy
238,5,21,196.75,275.75,147.5625,236.25,344.6875,236.25,Busy
238,5,22,188,287,141,237.5,358.75,237.5,Busy
238,5,23,147,239.5,110.25,193.25,299.375,193.25,Busy
238,6,0,95.5,155.25,71.625,125.375,194.0625,125.375,Busy
238,6,1,62,95.75,46.5,78.875,119.6875,78.875,Busy
238,6,2,41,59,30.75,50,73.75,50,Busy
238,6,3,25,35.5,18.75,30.25,44.375,30.25,Busy
238,6,4,16.75,23,12.5625,19.875,28.75,19.875,Busy
238,6,5,8.75,13.25,6.5625,11,16.5625,11,Busy
238,6,6,26,37,19.5,31.5,46.25,31.5,Busy
238,6,7,44.75,62.25,33.5625,53.5,77.8125,53.5,Busy
238,6,8,82.75,113,62.0625,97.875,141.25,97.875,Busy
238,6,9,135,194,101.25,164.5,242.5,164.5,Busy
238,6,10,192.5,255,144.375,223.75,318.75,223.75,Busy
238,6,11,196.5,283.25,147.375,239.875,354.0625,239.875,Busy
238,6,12,224.75,286.25,168.5625,255.5,357.8125,255.5,Busy
238,6,13,221.25,294,165.9375,257.625,367.5,257.625,Busy
238,6,14,217.25,298.75,162.9375,258,373.4375,258,Busy
238,6,15,194.5,286.25,145.875,240.375,357.8125,240.375,Busy
238,6,16,210.75,288.5,158.0625,249.625,360.625,249.625,Busy
238,6,17,212.5,288.5,159.375,250.5,360.625,250.5,Busy
238,6,18,210,277.25,157.5,243.625,346.5625,243.625,Busy
238,6,19,167.25,214,125.4375,190.625,267.5,190.625,Busy
238,6,20,150.5,190,112.875,170.25,237.5,170.25,Busy
238,6,21,127,161,95.25,144,201.25,144,Busy
238,6,22,84.5,113.5,63.375,99,141.875,99,Busy
238,6,23,45.5,61.25,34.125,53.375,76.5625,53.375,Busy
239,0,0,25,40,18.75,32.5,50,32.5,Busy
239,0,1,11,18,8.25,14.5,22.5,14.5,Busy
239,0,2,6,10,4.5,8,12.5,8,Busy
239,0,3,3,7,2.25,5,8.75,5,Busy
239,0,4,4.75,8,3.5625,6.375,10,6.375,Busy
239,0,5,13,24,9.75,18.5,30,18.5,Busy
239,0,6,50,73,37.5,61.5,91.25,61.5,Busy
239,0,7,114,198,85.5,156,247.5,156,Busy
239,0,8,202,282,151.5,242,352.5,242,Busy
239,0,9,226,280,169.5,253,350,253,Busy
239,0,10,232,271,174,251.5,338.75,251.5,Busy
239,0,11,258,304,193.5,281,380,281,Busy
239,0,12,293,345,219.75,319,431.25,319,Busy
239,0,13,289,344,216.75,316.5,430,316.5,Busy
239,0,14,305,376,228.75,340.5,470,340.5,Busy
239,0,15,337,394,252.75,365.5,492.5,365.5,Busy
239,0,16,312,400,234,356,500,356,Busy
239,0,17,344,447,258,395.5,558.75,395.5,Busy
239,0,18,347,452,260.25,399.5,565,399.5,Busy
239,0,19,269,360,201.75,314.5,450,314.5,Busy
239,0,20,248,316,186,282,395,282,Busy
239,0,21,224,318,168,271,397.5,271,Busy
239,0,22,140,205,105,172.5,256.25,172.5,Busy
239,0,23,64,95,48,79.5,118.75,79.5,Busy
239,1,0,28,42,21,35,52.5,35,Busy
239,1,1,12,16.5,9,14.25,20.625,14.25,Busy
239,1,2,6,9,4.5,7.5,11.25,7.5,Busy
239,1,3,3,5.25,2.25,4.125,6.5625,4.125,Busy
239,1,4,4,7,3,5.5,8.75,5.5,Busy
239,1,5,15,22,11.25,18.5,27.5,18.5,Busy
239,1,6,55,72,41.25,63.5,90,63.5,Busy
239,1,7,138,213,103.5,175.5,266.25,175.5,Busy
239,1,8,225,308,168.75,266.5,385,266.5,Busy
239,1,9,247,308,185.25,277.5,385,277.5,Busy
239,1,10,271,314,203.25,292.5,392.5,292.5,Busy
239,1,11,290,342,217.5,316,427.5,316,Busy
239,1,12,321,374,240.75,347.5,467.5,347.5,Busy
239,1,13,314,372,235.5,343,465,343,Busy
239,1,14,356,425,267,390.5,531.25,390.5,Busy
239,1,15,368,434,276,401,542.5,401,Busy
239,1,16,349,414,261.75,381.5,517.5,381.5,Busy
239,1,17,405,508,303.75,456.5,635,456.5,Busy
239,1,18,432,566,324,499,707.5,499,Busy
239,1,19,347,450,260.25,398.5,562.5,398.5,Busy
239,1,20,308,415,231,361.5,518.75,361.5,Busy
239,1,21,327,451,245.25,389,563.75,389,Busy
239,1,22,208,329,156,268.5,411.25,268.5,Busy
239,1,23,101,156,75.75,128.5,195,128.5,Busy
239,2,0,38.5,60,28.875,49.25,75,49.25,Busy
239,2,1,14,24,10.5,19,30,19,Busy
239,2,2,6,11,4.5,8.5,13.75,8.5,Busy
239,2,3,4,8,3,6,10,6,Busy
239,2,4,4,7,3,5.5,8.75,5.5,Busy
239,2,5,12.75,19.25,9.5625,16,24.0625,16,Busy
239,2,6,59.75,76,44.8125,67.875,95,67.875,Busy
239,2,7,157.75,221.25,118.3125,189.5,276.5625,189.5,Busy
239,2,8,223,302,167.25,262.5,377.5,262.5,Busy
239,2,9,254.25,311.25,190.6875,282.75,389.0625,282.75,Busy
239,2,10,282.25,326.5,211.6875,304.375,408.125,304.375,Busy
239,2,11,298,350.5,223.5,324.25,438.125,324.25,Busy
239,2,12,332,388.25,249,360.125,485.3125,360.125,Busy
239,2,13,330.75,385.75,248.0625,358.25,482.1875,358.25,Busy
239,2,14,360,417,270,388.5,521.25,388.5,Busy
239,2,15,369.25,440,276.9375,404.625,550,404.625,Busy
239,2,16,350,443.25,262.5,396.625,554.0625,396.625,Busy
239,2,17,406.75,546,305.0625,476.375,682.5,476.375,Busy
239,2,18,410.75,577.25,308.0625,494,721.5625,494,Busy
239,2,19,365,476.5,273.75,420.75,595.625,420.75,Busy
239,2,20,332.25,441.25,249.1875,386.75,551.5625,386.75,Busy
239,2,21,342.75,478.25,257.0625,410.5,597.8125,410.5,Busy
239,2,22,271.5,388,203.625,329.75,485,329.75,Busy
239,2,23,117.5,177.25,88.125,147.375,221.5625,147.375,Busy
239,3,0,50,71,37.5,60.5,88.75,60.5,Busy
239,3,1,19,27.25,14.25,23.125,34.0625,23.125,Busy
239,3,2,8,13,6,10.5,16.25,10.5,Busy
239,3,3,4,8.25,3,6.125,10.3125,6.125,Busy
239,3,4,5,9.25,3.75,7.125,11.5625,7.125,Busy
239,3,5,14.75,24.5,11.0625,19.625,30.625,19.625,Busy
239,3,6,63.25,82.25,47.4375,72.75,102.8125,72.75,Busy
239,3,7,151.25,218.75,113.4375,185,273.4375,185,Busy
239,3,8,242.25,318.25,181.6875,280.25,397.8125,280.25,Busy
239,3,9,276,318,207,297,397.5,297,Busy
239,3,10,293.25,330.5,219.9375,311.875,413.125,311.875,Busy
239,3,11,303,364.5,227.25,333.75,455.625,333.75,Busy
239,3,12,324,393.25,243,358.625,491.5625,358.625,Busy
239,3,13,331.75,380.25,248.8125,356,475.3125,356,Busy
239,3,14,357.75,430,268.3125,393.875,537.5,393.875,Busy
239,3,15,382.25,450.25,286.6875,416.25,562.8125,416.25,Busy
239,3,16,351,457,263.25,404,571.25,404,Busy
239,3,17,419.75,546,314.8125,482.875,682.5,482.875,Busy
239,3,18,461,607.75,345.75,534.375,759.6875,534.375,Busy
239,3,19,342,498.5,256.5,420.25,623.125,420.25,Busy
239,3,20,320,438.75,240,379.375,548.4375,379.375,Busy
239,3,21,325,480.5,243.75,402.75,600.625,402.75,Busy
239,3,22,288.75,414.25,216.5625,351.5,517.8125,351.5,Busy
239,3,23,150.75,232,113.0625,191.375,290,191.375,Busy
239,4,0,73.5,101.5,55.125,87.5,126.875,87.5,Busy
239,4,1,33,47,24.75,40,58.75,40,Busy
239,4,2,14,23,10.5,18.5,28.75,18.5,Busy
239,4,3,7,11,5.25,9,13.75,9,Busy
239,4,4,6.25,10,4.6875,8.125,12.5,8.125,Busy
239,4,5,14,22,10.5,18,27.5,18,Busy
239,4,6,53,66,39.75,59.5,82.5,59.5,Busy
239,4,7,121.75,206,91.3125,163.875,257.5,163.875,Busy
239,4,8,213,300.25,159.75,256.625,375.3125,256.625,Busy
239,4,9,244.25,313.25,183.1875,278.75,391.5625,278.75,Busy
239,4,10,271.25,340.5,203.4375,305.875,425.625,305.875,Busy
239,4,11,297.25,355.25,222.9375,326.25,444.0625,326.25,Busy
239,4,12,328.5,397,246.375,362.75,496.25,362.75,Busy
239,4,13,348,399,261,373.5,498.75,373.5,Busy
239,4,14,383.5,444.5,287.625,414,555.625,414,Busy
239,4,15,387.75,464.5,290.8125,426.125,580.625,426.125,Busy
239,4,16,374,444.75,280.5,409.375,555.9375,409.375,Busy
239,4,17,412.75,533.25,309.5625,473,666.5625,473,Busy
239,4,18,421.25,558.5,315.9375,489.875,698.125,489.875,Busy
239,4,19,367.75,461.25,275.8125,414.5,576.5625,414.5,Busy
239,4,20,279.5,379.5,209.625,329.5,474.375,329.5,Busy
239,4,21,287.25,397.25,215.4375,342.25,496.5625,342.25,Busy
239,4,22,285.25,404.25,213.9375,344.75,505.3125,344.75,Busy
239,4,23,203,309.25,152.25,256.125,386.5625,256.125,Busy
239,5,0,129,193.5,96.75,161.25,241.875,161.25,Busy
239,5,1,82.75,114.25,62.0625,98.5,142.8125,98.5,Busy
239,5,2,49,68,36.75,58.5,85,58.5,Busy
239,5,3,25,36,18.75,30.5,45,30.5,Busy
239,5,4,12,20,9,16,25,16,Busy
239,5,5,7,13,5.25,10,16.25,10,Busy
239,5,6,22.5,32.25,16.875,27.375,40.3125,27.375,Busy
239,5,7,50.5,72.25,37.875,61.375,90.3125,61.375,Busy
239,5,8,106.5,158.5,79.875,132.5,198.125,132.5,Busy
239,5,9,198.5,282,148.875,240.25,352.5,240.25,Busy
239,5,10,262.75,354,197.0625,308.375,442.5,308.375,Busy
239,5,11,311.25,396.25,233.4375,353.75,495.3125,353.75,Busy
239,5,12,339.25,461.25,254.4375,400.25,576.5625,400.25,Busy
239,5,13,349.25,454.25,261.9375,401.75,567.8125,401.75,Busy
239,5,14,338.25,443.5,253.6875,390.875,554.375,390.875,Busy
239,5,15,351.25,463,263.4375,407.125,578.75,407.125,Busy
239,5,16,356.75,503.25,267.5625,430,629.0625,430,Busy
239,5,17,413,531,309.75,472,663.75,472,Busy
239,5,18,375,521,281.25,448,651.25,448,Busy
239,5,19,358.25,500.25,268.6875,429.25,625.3125,429.25,Busy
239,5,20,286.75,410.5,215.0625,348.625,513.125,348.625,Busy
239,5,21,303.25,443.5,227.4375,373.375,554.375,373.375,Busy
239,5,22,314.75,447.75,236.0625,381.25,559.6875,381.25,Busy
239,5,23,227.5,375.75,170.625,301.625,469.6875,301.625,Busy
239,6,0,138.25,235.5,103.6875,186.875,294.375,186.875,Busy
239,6,1,93.75,133.25,70.3125,113.5,166.5625,113.5,Busy
239,6,2,55,73.5,41.25,64.25,91.875,64.25,Busy
239,6,3,29,44,21.75,36.5,55,36.5,Busy
239,6,4,16,25,12,20.5,31.25,20.5,Busy
239,6,5,8,12,6,10,15,10,Busy
239,6,6,21,30.25,15.75,25.625,37.8125,25.625,Busy
239,6,7,45.75,61,34.3125,53.375,76.25,53.375,Busy
239,6,8,92.5,131,69.375,111.75,163.75,111.75,Busy
239,6,9,196.5,271.5,147.375,234,339.375,234,Busy
239,6,10,272.5,363.5,204.375,318,454.375,318,Busy
239,6,11,325.25,412,243.9375,368.625,515,368.625,Busy
239,6,12,367,466.25,275.25,416.625,582.8125,416.625,Busy
239,6,13,374,482,280.5,428,602.5,428,Busy
239,6,14,375.5,477,281.625,426.25,596.25,426.25,Busy
239,6,15,334.5,431.25,250.875,382.875,539.0625,382.875,Busy
239,6,16,338.25,445.75,253.6875,392,557.1875,392,Busy
239,6,17,341.25,441.75,255.9375,391.5,552.1875,391.5,Busy
239,6,18,288.5,397,216.375,342.75,496.25,342.75,Busy
239,6,19,233,313.25,174.75,273.125,391.5625,273.125,Busy
239,6,20,200.75,270,150.5625,235.375,337.5,235.375,Busy
239,6,21,178.75,233.25,134.0625,206,291.5625,206,Busy
239,6,22,116.75,172.5,87.5625,144.625,215.625,144.625,Busy
239,6,23,55,83.25,41.25,69.125,104.0625,69.125,Busy
243,0,0,4,10,3,7,12.5,7,Busy
243,0,1,4,13,3,8.5,16.25,8.5,Busy
243,0,2,4,21,3,12.5,26.25,12.5,Busy
243,0,3,1,6,0.75,3.5,7.5,3.5,Busy
243,0,4,2.5,5,1.875,3.75,6.25,3.75,Busy
243,0,5,2,5,1.5,3.5,6.25,3.5,Busy
243,0,6,2,4,1.5,3,5,3,Busy
243,0,7,4,9,3,6.5,11.25,6.5,Busy
243,0,8,3.5,7,2.625,5.25,8.75,5.25,Busy
243,0,9,3,7,2.25,5,8.75,5,Busy
243,0,10,4,6,3,5,7.5,5,Busy
243,0,11,5,8,3.75,6.5,10,6.5,Busy
243,0,12,5,8,3.75,6.5,10,6.5,Busy
243,0,13,5,9,3.75,7,11.25,7,Busy
243,0,14,6.25,10,4.6875,8.125,12.5,8.125,Busy
243,0,15,7,9,5.25,8,11.25,8,Busy
243,0,16,6,9,4.5,7.5,11.25,7.5,Busy
243,0,17,6,10,4.5,8,12.5,8,Busy
243,0,18,6.75,11.25,5.0625,9,14.0625,9,Busy
243,0,19,9.75,12.5,7.3125,11.125,15.625,11.125,Busy
243,0,20,10,13,7.5,11.5,16.25,11.5,Busy
243,0,21,15.25,21.75,11.4375,18.5,27.1875,18.5,Busy
243,0,22,14,21.75,10.5,17.875,27.1875,17.875,Busy
243,0,23,10,16,7.5,13,20,13,Busy
243,1,0,3,9,2.25,6,11.25,6,Busy
243,1,1,6,8.5,4.5,7.25,10.625,7.25,Busy
243,1,2,2,2,1.5,2,2.5,2,Very Busy
243,1,4,3,3,2.25,3,3.75,3,Very Busy
243,1,5,1,2,0.75,1.5,2.5,1.5,Busy
243,1,6,2,3,1.5,2.5,3.75,2.5,Busy
243,1,7,3,7,2.25,5,8.75,5,Busy
243,1,8,4,6.75,3,5.375,8.4375,5.375,Busy
243,1,9,3,6,2.25,4.5,7.5,4.5,Busy
243,1,10,4,8,3,6,10,6,Busy
243,1,11,5,8,3.75,6.5,10,6.5,Busy
243,1,12,5,9,3.75,7,11.25,7,Busy
243,1,13,4.5,9,3.375,6.75,11.25,6.75,Busy
243,1,14,6,10,4.5,8,12.5,8,Busy
243,1,15,6,10,4.5,8,12.5,8,Busy
243,1,16,6.25,8.75,4.6875,7.5,10.9375,7.5,Busy
243,1,17,6,11,4.5,8.5,13.75,8.5,Busy
243,1,18,7,15,5.25,11,18.75,11,Busy
243,1,19,10,15.5,7.5,12.75,19.375,12.75,Busy
243,1,20,16,24.25,12,20.125,30.3125,20.125,Busy
243,1,21,15.5,34.5,11.625,25,43.125,25,Busy
243,1,22,22.5,38,16.875,30.25,47.5,30.25,Busy
243,1,23,14.5,25.5,10.875,20,31.875,20,Busy
243,2,0,7.5,11,5.625,9.25,13.75,9.25,Busy
243,2,1,4,6,3,5,7.5,5,Busy
243,2,2,2.75,4.25,2.0625,3.5,5.3125,3.5,Busy
243,2,3,1.5,2.5,1.125,2,3.125,2,Busy
243,2,5,1,2,0.75,1.5,2.5,1.5,Busy
243,2,6,2,4,1.5,3,5,3,Busy
243,2,7,4,8,3,6,10,6,Busy
243,2,8,4,7,3,5.5,8.75,5.5,Busy
243,2,9,3.75,6,2.8125,4.875,7.5,4.875,Busy
243,2,10,4,6,3,5,7.5,5,Busy
243,2,11,3,7,2.25,5,8.75,5,Busy
243,2,12,5,8,3.75,6.5,10,6.5,Busy
243,2,13,5,9,3.75,7,11.25,7,Busy
243,2,14,5,9,3.75,7,11.25,7,Busy
243,2,15,5.5,10,4.125,7.75,12.5,7.75,Busy
243,2,16,6,11,4.5,8.5,13.75,8.5,Busy
243,2,17,7,13,5.25,10,16.25,10,Busy
243,2,18,10.75,15.25,8.0625,13,19.0625,13,Busy
243,2,19,12,20,9,16,25,16,Busy
243,2,20,17,25,12.75,21,31.25,21,Busy
243,2,21,22,35,16.5,28.5,43.75,28.5,Busy
243,2,22,21.5,36.5,16.125,29,45.625,29,Busy
243,2,23,17,27,12.75,22,33.75,22,Busy
243,3,0,9.5,14,7.125,11.75,17.5,11.75,Busy
243,3,1,3,9,2.25,6,11.25,6,Busy
243,3,2,4.5,5,3.375,4.75,6.25,4.75,Busy
243,3,3,4,4,3,4,5,4,Very Busy
243,3,4,1,2,0.75,1.5,2.5,1.5,Busy
243,3,5,1.5,3,1.125,2.25,3.75,2.25,Busy
243,3,6,2,5,1.5,3.5,6.25,3.5,Busy
243,3,7,5,13.5,3.75,9.25,16.875,9.25,Busy
243,3,8,4,11,3,7.5,13.75,7.5,Busy
243,3,9,4,6,3,5,7.5,5,Busy
243,3,10,4,7,3,5.5,8.75,5.5,Busy
243,3,11,5,8,3.75,6.5,10,6.5,Busy
243,3,12,6,9,4.5,7.5,11.25,7.5,Busy
243,3,13,6,10,4.5,8,12.5,8,Busy
243,3,14,6,10,4.5,8,12.5,8,Busy
243,3,15,6.75,10.25,5.0625,8.5,12.8125,8.5,Busy
243,3,16,7,9.75,5.25,8.375,12.1875,8.375,Busy
243,3,17,9,15.5,6.75,12.25,19.375,12.25,Busy
243,3,18,10,16.75,7.5,13.375,20.9375,13.375,Busy
243,3,19,13,21,9.75,17,26.25,17,Busy
243,3,20,17,25,12.75,21,31.25,21,Busy
243,3,21,19.5,34.5,14.625,27,43.125,27,Busy
243,3,22,22,42.5,16.5,32.25,53.125,32.25,Busy
243,3,23,20.75,35.5,15.5625,28.125,44.375,28.125,Busy
243,4,0,13,23,9.75,18,28.75,18,Busy
243,4,1,8,11,6,9.5,13.75,9.5,Busy
243,4,2,5.25,6,3.9375,5.625,7.5,5.625,Busy
243,4,3,3.5,4.5,2.625,4,5.625,4,Busy
243,4,4,3,6,2.25,4.5,7.5,4.5,Busy
243,4,5,2.5,5.5,1.875,4,6.875,4,Busy
243,4,6,2,4,1.5,3,5,3,Busy
243,4,7,3.75,11,2.8125,7.375,13.75,7.375,Busy
243,4,8,5,8,3.75,6.5,10,6.5,Busy
243,4,9,3.5,6.5,2.625,5,8.125,5,Busy
243,4,10,4,7,3,5.5,8.75,5.5,Busy
243,4,11,5,8.25,3.75,6.625,10.3125,6.625,Busy
243,4,12,5,11,3.75,8,13.75,8,Busy
243,4,13,7.25,11,5.4375,9.125,13.75,9.125,Busy
243,4,14,7,12,5.25,9.5,15,9.5,Busy
243,4,15,7,11,5.25,9,13.75,9,Busy
243,4,16,6.5,12,4.875,9.25,15,9.25,Busy
243,4,17,9.25,17,6.9375,13.125,21.25,13.125,Busy
243,4,18,10.5,19,7.875,14.75,23.75,14.75,Busy
243,4,19,11.75,20.75,8.8125,16.25,25.9375,16.25,Busy
243,4,20,11,23,8.25,17,28.75,17,Busy
243,4,21,14.75,24,11.0625,19.375,30,19.375,Busy
243,4,22,20,28,15,24,35,24,Busy
243,4,23,21,36.5,15.75,28.75,45.625,28.75,Busy
243,5,0,21,32.5,15.75,26.75,40.625,26.75,Busy
243,5,1,12.5,14.5,9.375,13.5,18.125,13.5,Busy
243,5,2,8,11,6,9.5,13.75,9.5,Busy
243,5,3,5,9,3.75,7,11.25,7,Busy
243,5,4,4,8,3,6,10,6,Busy
243,5,5,2.25,5.25,1.6875,3.75,6.5625,3.75,Busy
243,5,6,1,3,0.75,2,3.75,2,Busy
243,5,7,2,3.5,1.5,2.75,4.375,2.75,Busy
243,5,8,3,5.75,2.25,4.375,7.1875,4.375,Busy
243,5,9,5,7,3.75,6,8.75,6,Busy
243,5,10,4,8,3,6,10,6,Busy
243,5,11,6,10,4.5,8,12.5,8,Busy
243,5,12,6,11,4.5,8.5,13.75,8.5,Busy
243,5,13,7,14,5.25,10.5,17.5,10.5,Busy
243,5,14,7.25,14.75,5.4375,11,18.4375,11,Busy
